run_id,tick,y,k,excess,k_ind,k_rate,k_loss,judgeable71,judgeable_loss,alarm_primary_k,alarm_secondary_excess,alarm_secondary_dual,alarm_ablation_loss_only
C-load2M-s2001-r1,1,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,2,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,3,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,4,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,5,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,6,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,7,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,8,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,9,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,10,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,11,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,12,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,13,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,14,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,15,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,16,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,17,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,18,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,19,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,20,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,21,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,22,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,23,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,24,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,25,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,26,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,27,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,28,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,29,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,30,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,31,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,32,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,33,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,34,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,35,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,36,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,37,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,38,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,39,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,40,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,41,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,42,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,43,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,44,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,45,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,46,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,47,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,48,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,49,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,50,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,51,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,52,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,53,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,54,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,55,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,56,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,57,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,58,0,0,0.0,0,0,0,True,True,False,False,False,False
C-load2M-s2001-r1,59,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,1,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,2,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,3,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,4,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,5,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,6,0,3,0.03142122334556855,0,3,0,True,True,False,False,False,False
C-vary-s2002-r1,7,0,1,0.004878048780487805,0,1,0,True,True,False,False,False,False
C-vary-s2002-r1,8,0,3,0.01103384560408903,0,3,0,True,True,False,False,False,False
C-vary-s2002-r1,9,0,4,0.04730778548037069,0,4,0,True,True,False,False,False,False
C-vary-s2002-r1,10,0,7,0.10526503403503973,0,7,0,True,True,False,False,False,False
C-vary-s2002-r1,11,0,1,0.2857142857142857,0,1,0,True,True,False,False,False,False
C-vary-s2002-r1,12,0,6,0.26351807405461364,0,6,0,True,True,False,False,False,False
C-vary-s2002-r1,13,0,3,0.005971796047861452,0,3,0,True,True,False,False,False,False
C-vary-s2002-r1,14,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,15,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,16,0,12,1.976333203179823,0,12,0,True,True,False,False,False,False
C-vary-s2002-r1,17,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,18,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,19,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,20,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,21,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,22,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,23,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,24,0,1,0.01119381875530367,0,1,0,True,True,False,False,False,False
C-vary-s2002-r1,25,0,3,0.0063743663646642565,0,3,0,True,True,False,False,False,False
C-vary-s2002-r1,26,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,27,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,28,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,29,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,30,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,31,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,32,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,33,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,34,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,35,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,36,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,37,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,38,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,39,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,40,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,41,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,42,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,43,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,44,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,45,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,46,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,47,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,48,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,49,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,50,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,51,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,52,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,53,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,54,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,55,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,56,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,57,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,58,0,0,0.0,0,0,0,True,True,False,False,False,False
C-vary-s2002-r1,59,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,1,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,2,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,3,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,4,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,5,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,6,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,7,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,8,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,9,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,10,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,11,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,12,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,13,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,14,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,15,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,16,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,17,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,18,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,19,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,20,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,21,1,7,5646.866072191204,2,5,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,22,1,10,8373.431369965008,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,23,1,10,8370.863687941277,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,24,1,10,8394.113882340476,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,25,1,10,8354.377161924973,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,26,1,10,8388.168832619966,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,27,1,10,8373.426469308428,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,28,1,10,8402.985771837417,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,29,1,10,8396.921266886176,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,30,1,10,8371.672094710362,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,31,1,10,8377.226279260949,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,32,1,10,8367.503053340664,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,33,1,10,8392.233647596171,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,34,1,10,8373.224824126526,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,35,1,10,8413.609064767463,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,36,1,10,8373.25039419672,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,37,1,10,8392.485613960058,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,38,1,10,8371.206840427489,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,39,1,10,8369.488015659788,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,40,1,10,8380.85836829104,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s2-s3001-r1,41,0,3,3266.1769391343223,0,3,0,True,True,False,True,False,False
F-admin_down-s1-s2-s3001-r1,42,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,43,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,44,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,45,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,46,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,47,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,48,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,49,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,50,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,51,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,52,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,53,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,54,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,55,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,56,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,57,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,58,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s2-s3001-r1,59,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,1,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,2,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,3,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,4,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,5,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,6,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,7,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,8,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,9,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,10,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,11,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,12,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,13,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,14,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,15,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,16,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,17,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,18,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,19,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,20,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,21,1,10,202.39993818206298,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,22,1,10,256.42153244569386,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,23,1,10,258.4979287943242,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,24,1,10,257.7371023133903,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,25,1,10,257.38941560714255,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,26,1,10,256.39523253202253,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,27,1,10,259.7200892902683,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,28,1,10,256.64267979042916,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,29,1,10,256.0386315782387,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,30,1,10,256.50939768591934,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,31,1,10,257.77488792578043,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,32,1,10,259.90789953032305,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,33,1,10,260.7359779803187,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,34,1,10,259.8006173394846,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,35,1,10,258.92255222717984,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,36,1,10,259.6809739236704,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,37,1,10,260.94796718134955,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,38,1,10,259.7560556507873,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,39,1,10,260.0686360890666,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,40,1,10,258.4406206611504,2,8,0,True,True,False,True,True,False
F-admin_down-s1-s3-s3002-r1,41,0,5,40.6416338065765,0,5,0,True,True,False,True,False,False
F-admin_down-s1-s3-s3002-r1,42,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,43,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,44,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,45,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,46,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,47,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,48,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,49,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,50,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,51,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,52,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,53,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,54,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,55,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,56,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,57,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,58,0,0,0.0,0,0,0,True,True,False,False,False,False
F-admin_down-s1-s3-s3002-r1,59,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,1,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,2,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,3,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,4,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,5,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,6,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,7,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,8,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,9,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,10,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,11,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,12,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,13,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,14,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,15,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,16,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,17,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,18,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,19,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,20,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,21,1,0,0.0,0,0,0,False,False,False,False,False,False
F-degrade-s1-s2-s3003-r1,22,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,23,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,24,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,25,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,26,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,27,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,28,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,29,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,30,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,31,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,32,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,33,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,34,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,35,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,36,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,37,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,38,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,39,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,40,1,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,41,0,18,14.66576067329229,0,18,0,False,False,False,False,False,False
F-degrade-s1-s2-s3003-r1,42,0,14,16.04531898578752,0,14,0,True,True,False,True,False,False
F-degrade-s1-s2-s3003-r1,43,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,44,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,45,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,46,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,47,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,48,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,49,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,50,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,51,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,52,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,53,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,54,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,55,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,56,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,57,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,58,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s1-s2-s3003-r1,59,0,0,0.0,0,0,0,True,True,False,False,False,False
F-degrade-s2-s3-s3004-r1,1,0,1,0.0005958195006153681,0,1,0,True,True,False,False,False,False
F-degrade-s2-s3-s3004-r1,2,0,0,0.0,0,0,0,True,True,False,False,False,False
